hora,Tension de Linea L1,Corriente L1,Potencia Activa L1,Potencia Reactiva L1,Factor de Potencia L1,Tension de Linea L2,Corriente L2,Potencia Activa L2,Potencia Reactiva L2,Factor de Potencia L2,Tension de Linea L3,Corriente L3,Potencia Activa L3,Potencia Reactiva L3,Factor de Potencia L3,Potencia Activa III,Potencia Inductiva III,Potencia Capacitiva III,Coseno Fi,Tension entre Lineas L1 y L2,Tension entre Lineas L2 y L3,Tension entre Lineas L3 y L1,Potencia Aparente III,Demanda Maxima,Corriente de las Tres Fases,Corriente de Neutro,Demanda Maxima A2,Demanda Maxima A3,Energia Activa,Energia Reactiva Inductiva,Energia Reactiva Capacitiva
Tue Mar 24 04:41:20 2020,7822.342857142858,3369.4285714285716,22786.52380952381,4294957416.904762,42949672.08714287,7804.114285714282,4100.857142857143,28592.14285714286,4294956531.952381,42949672.06,7753.028571428573,4046.285714285714,25653.95238095238,4294952675.857143,42949672.13809523,77042.14285714286,0.0,35268.23809523809,42949672.059047595,13549.714285714288,13434.0,13473.2,85694.47619047618,0.0,3834.8571428571427,0.0,0.0,0.0,102295655.23809524,583539362.0,986293299.4761904
Tue Mar 24 04:42:18 2020,7822.23157894737,3336.0,22450.157894736843,4294957318.1578946,42949672.09421054,7804.168421052632,4034.5263157894738,27909.684210526317,4294956193.8421054,42949672.07052633,7753.073684210526,3970.4210526315787,24923.526315789473,4294952742.368421,42949672.14736841,75309.31578947368,0.0,35539.63157894737,42949672.05842104,13548.189473684213,13433.74736842105,13474.421052631578,78747.21052631579,0.0,3781.157894736842,0.0,0.0,0.0,102296934.5263158,583539362.0,986293887.9473684
Tue Mar 24 04:43:18 2020,7820.760000000002,3332.4,22450.35,4294957370.0,42949672.08900002,7803.12,4009.8,27418.3,4294955705.75,42949672.07750001,7752.18,3876.6,24194.15,4294953017.95,42949672.14749999,74077.75,0.0,35764.75,42949672.05999998,13545.9,13431.66,13472.279999999999,75192.5,0.0,3740.3,0.0,0.0,0.0,102298145.05,583539362.0,986294468.9
Tue Mar 24 04:44:18 2020,7820.879999999999,3288.6,22013.25,4294957305.2,42949672.098500006,7803.12,3916.5,26424.75,4294955482.0,42949672.09100002,7753.199999999999,3765.9,23389.35,4294953489.9,42949672.15399999,71827.25,0.0,35575.75,42949672.06750002,13547.939999999999,13435.38,13473.719999999998,71307.85,0.0,3652.3,0.0,0.0,0.0,102299365.75,583539362.0,986295063.25
Tue Mar 24 04:45:18 2020,7821.0,3291.9,22028.1,4294957240.7,42949672.10050001,7803.360000000001,3921.6,26509.15,4294955497.15,42949672.08700001,7755.780000000001,3786.9,23478.8,4294953380.65,42949672.15649999,71971.35,0.0,35729.7,42949672.062999986,13548.12,13437.179999999998,13474.559999999998,70535.0,0.0,3665.8,0.0,0.0,0.0,102300553.9,583539362.0,986295658.15
Tue Mar 24 04:46:20 2020,7795.028571428572,3252.5714285714284,21452.238095238095,4294956612.3809524,42949672.10904763,7776.285714285713,3927.1428571428573,26708.904761904763,4294955869.6190476,42949672.079047635,7727.142857142856,3899.4285714285716,24120.95238095238,4294952453.5238094,42949672.15428569,72410.04761904762,0.0,37014.09523809524,42949672.073333345,13496.914285714283,13386.342857142858,13421.999999999996,69880.80952380953,0.0,3697.714285714286,0.0,0.0,0.0,102301790.14285715,583539362.0,986296274.1428572
Tue Mar 24 04:47:20 2020,7738.4400000000005,3290.7,21268.05,4294955382.85,42949672.116000004,7719.959999999999,4037.7,26931.55,4294954269.95,42949672.084000014,7670.94,3975.6,23742.1,4294950419.7,42949672.17399999,72070.9,0.0,41924.8,42949672.099000014,13401.060000000001,13289.280000000002,13329.300000000003,76303.3,0.0,3782.4,0.0,0.0,0.0,102303017.35,583539362.0,986296949.85
Tue Mar 24 04:48:20 2020,7688.280000000001,3434.1,22008.3,4294954448.75,42949672.121,7668.960000000001,4177.5,27507.8,4294952704.85,42949672.09800001,7621.259999999999,4049.1,23935.8,4294949684.4,42949672.180499986,73476.7,0.0,45044.85,42949672.116000004,13313.580000000002,13201.560000000001,13243.559999999998,83455.6,0.0,3885.3,0.0,0.0,0.0,102304239.55,583539362.0,986297679.8
Tue Mar 24 04:49:20 2020,7712.039999999999,3408.6,22067.85,4294955044.8,42949672.10950001,7694.459999999999,4131.3,27403.5,4294953469.95,42949672.09200002,7645.8,3989.4,23826.65,4294950439.55,42949672.17599999,73153.8,0.0,42923.55,42949672.10200001,13359.840000000002,13246.800000000003,13291.920000000002,81073.6,0.0,3838.4,0.0,0.0,0.0,102305440.2,583539362.0,986298424.35
Tue Mar 24 04:50:20 2020,7776.780000000001,3387.0,22519.9,4294956361.35,42949672.09650002,7761.480000000001,4032.9,27269.35,4294954861.2,42949672.08650001,7712.76,3923.7,24253.7,4294952208.3,42949672.157499984,73998.25,0.0,38427.45,42949672.07250001,13474.080000000002,13365.179999999998,13400.16,76737.15,0.0,3780.7,0.0,0.0,0.0,102306668.7,583539362.0,986299077.65
Tue Mar 24 04:51:20 2020,7779.540000000001,3394.5,22678.85,4294956634.7,42949672.09100002,7763.7,4061.1,27458.15,4294954776.7,42949672.084500015,7714.38,3909.9,24229.0,4294952406.9,42949672.153999984,74470.3,0.0,38064.9,42949672.07100002,13478.16,13366.980000000001,13404.0,77537.7,0.0,3786.5,0.0,0.0,0.0,102307908.6,583539362.0,986299713.55
Tue Mar 24 04:52:20 2020,7778.040000000001,3293.1,21834.3,4294956833.55,42949672.10100001,7764.839999999999,3979.2,26708.0,4294954781.55,42949672.09050002,7715.5199999999995,3806.1,23121.15,4294952332.35,42949672.16499999,71643.5,0.0,37940.75,42949672.08200002,13477.14,13369.199999999997,13402.079999999998,72102.9,0.0,3693.0,0.0,0.0,0.0,102309124.45,583539362.0,986300346.55
Tue Mar 24 04:53:19 2020,7776.9000000000015,3312.6,22018.2,4294956679.35,42949672.10200001,7765.199999999999,3966.0,26543.85,4294954677.35,42949672.092000015,7716.3,3797.4,23215.6,4294952610.55,42949672.16099998,71767.85,0.0,37900.9,42949672.08350001,13476.539999999997,13372.14,13402.14,70936.65,0.0,3693.8,0.0,0.0,0.0,102310316.45,583539362.0,986300978.35
Tue Mar 24 04:54:19 2020,7778.579999999999,3318.6,22018.25,4294956569.9,42949672.099500015,7764.3,3967.8,26543.85,4294954697.2,42949672.091000006,7714.4400000000005,3800.4,23200.5,4294952516.25,42949672.16149999,71747.55,0.0,38134.55,42949672.08500001,13479.12,13368.540000000003,13402.019999999999,70158.55,0.0,3696.6,0.0,0.0,0.0,102311515.55,583539362.0,986301611.35
Tue Mar 24 04:55:19 2020,7779.3,3302.7,21804.45,4294956411.05,42949672.103000015,7764.780000000001,3987.9,26668.05,4294954538.15,42949672.09350002,7715.279999999999,3837.3,23180.6,4294951860.45,42949672.17199999,71752.5,0.0,39058.5,42949672.08650002,13479.059999999998,13370.820000000002,13403.820000000002,72889.75,0.0,3715.8,0.0,0.0,0.0,102312704.45,583539362.0,986302257.0
Tue Mar 24 04:56:18 2020,7777.92,3321.9,21973.55,4294956431.05,42949672.10750001,7764.780000000001,4023.3,27264.35,4294955015.05,42949672.08550002,7715.039999999999,3931.8,24000.35,4294951686.55,42949672.168499984,73273.2,0.0,38735.55,42949672.07500002,13478.220000000005,13368.539999999999,13402.62,75588.65,0.0,3758.9,0.0,0.0,0.0,102313908.25,583539362.0,986302901.15
Tue Mar 24 04:57:20 2020,7780.171428571429,3309.4285714285716,22095.904761904763,4294956905.857143,42949672.09666668,7765.828571428572,4062.0,27579.52380952381,4294954956.428571,42949672.08380955,7716.628571428572,3903.1428571428573,23756.428571428572,4294951762.6666665,42949672.16857141,73408.04761904762,0.0,38281.95238095238,42949672.07285716,13480.342857142856,13370.457142857142,13404.628571428575,77175.95238095238,0.0,3759.2380952380954,0.0,0.0,0.0,102315126.52380952,583539362.0,986303542.4285715
Tue Mar 24 04:58:20 2020,7780.3200000000015,3218.4,21208.35,4294956719.15,42949672.10050001,7765.62,3994.2,27070.65,4294955184.1,42949672.08450002,7715.82,3873.0,23299.95,4294951433.05,42949672.17049999,71529.15,0.0,38626.4,42949672.08700002,13480.98,13371.720000000001,13405.62,72901.0,0.0,3693.2,0.0,0.0,0.0,102316352.2,583539362.0,986304189.65
Tue Mar 24 04:59:20 2020,7781.039999999999,3249.0,21407.2,4294956654.4,42949672.099500015,7765.56,4002.0,27040.75,4294954925.65,42949672.084500015,7715.759999999999,3864.0,23245.3,4294951537.35,42949672.172499985,71797.2,0.0,38780.25,42949672.084000014,13479.539999999997,13369.8,13404.060000000003,74829.85,0.0,3716.1,0.0,0.0,0.0,102317540.25,583539362.0,986304831.95
Tue Mar 24 05:00:19 2020,7779.0,3279.9,21575.9,4294956421.0,42949672.10500001,7764.839999999999,3976.8,26881.8,4294955149.2,42949672.08250001,7717.92,3906.9,23816.5,4294951785.95,42949672.170499995,72299.0,0.0,38427.55,42949672.08150001,13480.2,13372.74,13407.539999999999,71733.1,0.0,3720.8,0.0,0.0,0.0,102318746.75,583539362.0,986305477.8
Tue Mar 24 05:01:20 2020,7778.160000000002,3256.5,21471.55,4294956589.95,42949672.10750001,7763.159999999999,4001.1,27045.75,4294955039.85,42949672.08200001,7716.000000000002,3879.9,23488.75,4294951621.85,42949672.17049999,71986.15,0.0,38666.15,42949672.08650003,13477.2,13369.2,13401.24,72487.9,0.0,3713.0,0.0,0.0,0.0,102319945.75,583539362.0,986306118.85
Tue Mar 24 05:02:20 2020,7777.920000000001,3261.3,21610.6,4294956738.95,42949672.09800001,7762.140000000001,3991.2,26717.95,4294954523.25,42949672.09200002,7711.679999999998,3798.6,22833.0,4294951880.35,42949672.173499994,71166.7,0.0,38849.8,42949672.09000002,13479.120000000004,13365.9,13398.779999999995,72860.4,0.0,3682.5,0.0,0.0,0.0,102321139.8,583539362.0,986306765.0
Tue Mar 24 05:03:19 2020,7780.020000000001,3225.3,21297.8,4294956768.75,42949672.10100001,7762.860000000001,3958.8,26484.45,4294954731.95,42949672.092000015,7714.140000000001,3778.5,22614.4,4294951920.1,42949672.17549999,70356.75,0.0,38531.8,42949672.08750001,13479.300000000003,13365.84,13404.24,69771.4,0.0,3654.7,0.0,0.0,0.0,102322310.45,583539362.0,986307409.6
Tue Mar 24 05:04:19 2020,7780.0199999999995,3251.4,21491.5,4294956733.95,42949672.10150001,7761.840000000001,3964.5,26434.65,4294954463.7,42949672.09500001,7712.7,3760.8,22515.0,4294951984.6,42949672.173999995,70431.25,0.0,38710.8,42949672.08850002,13477.62,13363.680000000002,13402.619999999999,70152.65,0.0,3657.8,0.0,0.0,0.0,102323473.7,583539362.0,986308041.85
Tue Mar 24 05:05:19 2020,7777.800000000001,3254.1,21496.35,4294956699.15,42949672.103000015,7759.559999999998,4002.6,26901.8,4294954717.0,42949672.088000014,7710.42,3821.1,22962.2,4294951681.5,42949672.17499998,71350.4,0.0,38820.05,42949672.08750001,13474.739999999996,13359.779999999999,13398.660000000003,74403.6,0.0,3695.6,0.0,0.0,0.0,102324651.1,583539362.0,986308694.5
Tue Mar 24 05:06:19 2020,7775.639999999999,3243.6,21526.2,4294956937.85,42949672.10050001,7762.08,4040.1,27284.25,4294954771.65,42949672.084500015,7712.58,3856.5,23136.0,4294951423.15,42949672.17599999,71877.0,0.0,38790.25,42949672.08600002,13476.66,13364.88,13398.9,75964.8,0.0,3710.3,0.0,0.0,0.0,102325849.4,583539362.0,986309333.1
Tue Mar 24 05:07:19 2020,7776.42,3258.9,21526.25,4294956719.1,42949672.09850002,7761.42,4002.6,27165.05,4294955154.2,42949672.077000014,7711.62,3883.2,23568.25,4294951711.35,42949672.16299999,72279.55,0.0,38303.3,42949672.08250002,13474.679999999998,13364.219999999998,13397.7,72079.5,0.0,3715.5,0.0,0.0,0.0,102327048.9,583539362.0,986309977.6
Tue Mar 24 05:08:19 2020,7773.9,3287.1,21933.55,4294956997.35,42949672.09350002,7760.5199999999995,4059.3,27731.4,4294955368.0,42949672.073000014,7711.6799999999985,3928.8,24074.8,4294951815.7,42949672.16449998,73814.35,0.0,37766.8,42949672.070500016,13475.4,13365.3,13396.920000000002,77116.8,0.0,3764.1,0.0,0.0,0.0,102328265.5,583539362.0,986310609.8
Tue Mar 24 05:09:19 2020,7776.780000000001,3359.7,22559.65,4294957076.85,42949672.09150001,7759.3200000000015,4146.6,28198.4,4294954766.65,42949672.07900001,7711.5,3928.2,24074.9,4294951785.95,42949672.164999984,74758.4,0.0,38203.9,42949672.070000015,13471.38,13361.819999999998,13396.26,77508.4,0.0,3803.9,0.0,0.0,0.0,102329509.4,583539362.0,986311241.95
Tue Mar 24 05:10:19 2020,7776.479999999999,3357.6,22445.4,4294956758.9,42949672.09400001,7761.420000000001,4078.2,27771.0,4294955059.75,42949672.07650001,7712.640000000001,3950.4,24318.35,4294951905.2,42949672.155999996,74649.3,0.0,38149.15,42949672.070000015,13474.980000000001,13363.680000000002,13399.140000000003,77515.75,0.0,3800.1,0.0,0.0,0.0,102330749.4,583539362.0,986311878.5
Tue Mar 24 05:11:18 2020,7777.619999999998,3435.6,22897.7,4294956296.8,42949672.091500014,7761.479999999999,4044.6,27175.0,4294954478.55,42949672.08850001,7711.44,3879.0,24030.2,4294952665.1,42949672.150999986,74167.35,0.0,38397.75,42949672.07450002,13474.980000000001,13362.24,13398.9,77116.05,0.0,3780.1,0.0,0.0,0.0,102331995.95,583539362.0,986312516.5
Tue Mar 24 05:12:18 2020,7778.939999999998,3391.8,22698.85,4294956604.6,42949672.092000015,7761.540000000001,4004.7,26668.15,4294954215.2,42949672.10000002,7711.920000000001,3782.4,23250.3,4294952869.0,42949672.14999998,72527.8,0.0,38198.95,42949672.08050001,13478.040000000003,13362.720000000001,13400.220000000001,73244.5,0.0,3723.2,0.0,0.0,0.0,102333212.25,583539362.0,986313153.85
Tue Mar 24 05:13:18 2020,7779.779999999999,3336.0,22023.25,4294956237.2,42949672.1075,7764.06,3908.7,25972.75,4294954632.55,42949672.10100001,7714.08,3793.2,23364.65,4294952948.45,42949672.15599998,71296.05,0.0,38059.7,42949672.085000016,13480.320000000002,13367.160000000003,13402.2,69772.05,0.0,3673.6,0.0,0.0,0.0,102334411.65,583539362.0,986313790.6
Tue Mar 24 05:14:18 2020,7777.26,3293.4,21700.05,4294956381.3,42949672.10400002,7763.280000000002,3934.2,26290.65,4294954826.25,42949672.09500002,7715.039999999999,3809.7,23349.55,4294952551.0,42949672.158999994,71320.5,0.0,38119.65,42949672.08200002,13477.499999999996,13368.720000000001,13402.2,69770.15,0.0,3679.5,0.0,0.0,0.0,102335590.05,583539362.0,986314426.05
Tue Mar 24 05:15:18 2020,7779.18,3331.2,21998.4,4294956321.6,42949672.10600001,7763.88,3965.1,26857.05,4294955268.35,42949672.08200001,7716.479999999998,3912.0,24263.7,4294952426.7,42949672.15199998,73178.6,0.0,37806.6,42949672.07200001,13478.940000000002,13371.12,13404.84,70558.85,0.0,3741.1,0.0,0.0,0.0,102336784.45,583539362.0,986315053.7
Tue Mar 24 05:16:18 2020,7778.880000000002,3394.5,22733.5,4294956435.95,42949672.09700002,7764.06,4034.4,27324.0,4294955020.15,42949672.08200002,7715.880000000002,3913.2,24372.95,4294952585.65,42949672.150999986,74440.45,0.0,37722.2,42949672.06850002,13479.300000000003,13371.36,13403.039999999999,74825.65,0.0,3779.0,0.0,0.0,0.0,102338013.15,583539362.0,986315677.0
Tue Mar 24 05:17:17 2020,7776.6,3324.3,22057.95,4294956545.1,42949672.10250001,7763.040000000001,4011.9,27214.8,4294955119.4,42949672.080500014,7714.979999999999,3911.4,24040.15,4294952068.9,42949672.15999998,73263.1,0.0,38129.65,42949672.073000014,13473.960000000001,13368.12,13401.060000000001,75584.75,0.0,3750.7,0.0,0.0,0.0,102339244.05,583539362.0,986316309.9
Tue Mar 24 05:18:20 2020,7777.257142857143,3319.4285714285716,22001.095238095237,4294956555.6190476,42949672.10333335,7762.685714285714,4067.714285714286,27626.85714285714,4294954951.5238094,42949672.07904762,7715.485714285714,3948.0,24082.809523809523,4294951525.952381,42949672.167619035,73701.14285714286,0.0,38731.42857142857,42949672.07857145,13475.14285714286,13367.42857142857,13402.457142857142,76792.28571428571,0.0,3760.4761904761904,0.0,0.0,0.0,102340500.57142857,583539362.0,986316966.8095238
Tue Mar 24 05:19:20 2020,7779.539999999998,3291.3,21739.9,4294956540.2,42949672.10450001,7764.539999999999,4048.8,27443.2,4294955059.7,42949672.07500001,7716.6,3939.0,23920.9,4294951318.85,42949672.16949998,73163.7,0.0,38919.7,42949672.07900001,13476.960000000001,13369.980000000001,13406.64,78316.95,0.0,3761.8,0.0,0.0,0.0,102341748.5,583539362.0,986317631.65
Tue Mar 24 05:20:20 2020,7778.819999999998,3274.5,21630.65,4294956664.5,42949672.10150001,7761.6,4034.4,27189.9,4294954677.25,42949672.087000005,7716.12,3838.5,22977.0,4294951502.8,42949672.176,71623.55,0.0,38959.15,42949672.08600001,13475.820000000002,13367.820000000002,13403.039999999999,75592.05,0.0,3720.2,0.0,0.0,0.0,102342944.5,583539362.0,986318276.1
Tue Mar 24 05:21:20 2020,7779.3,3339.0,22221.9,4294956724.05,42949672.096500024,7763.639999999999,4027.2,26767.6,4294953961.8,42949672.09800001,7716.600000000001,3773.4,22713.65,4294952088.95,42949672.17049999,71752.95,0.0,39098.2,42949672.08850002,13479.060000000001,13371.84,13405.86,75607.55,0.0,3711.2,0.0,0.0,0.0,102344137.25,583539362.0,986318920.95
Tue Mar 24 05:22:19 2020,7779.780000000001,3326.7,22043.05,4294956465.7,42949672.10150001,7765.8,4014.0,26643.3,4294953981.65,42949672.10000001,7717.020000000001,3801.3,22922.35,4294952044.2,42949672.16999999,71782.6,0.0,39242.25,42949672.08700002,13478.219999999998,13372.740000000002,13405.86,74449.5,0.0,3712.9,0.0,0.0,0.0,102345332.85,583539362.0,986319573.2
Tue Mar 24 05:23:19 2020,7781.759999999999,3296.4,21889.05,4294956644.55,42949672.10000001,7765.62,4001.7,26702.85,4294954294.8,42949672.09500001,7719.18,3801.9,22897.5,4294951920.0,42949672.17549999,71429.85,0.0,39242.45,42949672.089500025,13482.12,13376.52,13409.88,73682.5,0.0,3701.8,0.0,0.0,0.0,102346521.8,583539362.0,986320227.5
Tue Mar 24 05:24:19 2020,7778.340000000001,3233.4,21178.65,4294956435.85,42949672.112500004,7760.580000000002,4021.2,27194.85,4294954846.15,42949672.08450002,7714.44,3889.5,23289.9,4294951115.25,42949672.18199998,71688.15,0.0,39510.75,42949672.09050002,13475.040000000003,13366.2,13402.019999999999,75197.9,0.0,3713.5,0.0,0.0,0.0,102347707.35,583539362.0,986320885.6
Tue Mar 24 05:25:19 2020,7778.879999999999,3259.8,21501.35,4294956634.55,42949672.10200001,7761.06,4069.8,27651.85,4294954905.8,42949672.077000014,7716.12,3928.5,23563.3,4294950916.6,42949672.179999985,72681.7,0.0,39371.3,42949672.08850002,13473.119999999999,13368.48,13403.579999999998,77914.7,0.0,3758.1,0.0,0.0,0.0,102348905.7,583539362.0,986321543.55
Tue Mar 24 05:26:19 2020,7778.220000000001,3273.0,21655.5,4294956659.55,42949672.10150001,7762.079999999999,4053.9,27378.7,4294954652.45,42949672.088000014,7716.960000000001,3895.8,23414.25,4294951219.5,42949672.17849999,72423.6,0.0,39302.0,42949672.08750002,13476.240000000002,13369.019999999999,13407.48,76763.0,0.0,3740.3,0.0,0.0,0.0,102350113.65,583539362.0,986322195.85
Tue Mar 24 05:27:20 2020,7780.228571428573,3307.1428571428573,21698.380952380954,4294956153.428571,42949672.110476196,7763.942857142856,3982.0,26860.428571428572,4294954880.714286,42949672.0857143,7718.057142857145,3919.1428571428573,23884.14285714286,4294951644.3809524,42949672.1695238,72480.85714285714,0.0,39114.619047619046,42949672.08571431,13477.2,13370.514285714286,13405.942857142854,71995.80952380953,0.0,3737.714285714286,0.0,0.0,0.0,102351316.09523809,583539362.0,986322846.6190476
Tue Mar 24 05:28:20 2020,7779.120000000001,3287.7,21531.25,4294956142.9,42949672.10750001,7764.840000000001,3988.2,26946.5,4294955020.0,42949672.08300002,7717.0199999999995,3912.0,23737.1,4294951507.55,42949672.17199998,72214.7,0.0,39123.1,42949672.08650003,13478.640000000003,13372.2,13405.619999999999,73276.7,0.0,3735.9,0.0,0.0,0.0,102352544.5,583539362.0,986323506.8
Tue Mar 24 05:29:20 2020,7778.76,3258.6,21307.8,4294956247.2,42949672.11150001,7765.0199999999995,3993.0,26981.35,4294955015.1,42949672.084500015,7717.0199999999995,3899.7,23533.4,4294951338.65,42949672.17349999,71718.1,0.0,39311.75,42949672.089500025,13478.820000000002,13371.359999999997,13405.859999999997,72111.05,0.0,3718.1,0.0,0.0,0.0,102353743.3,583539362.0,986324159.8
Tue Mar 24 05:30:19 2020,7777.92,3206.1,20791.2,4294956068.4,42949672.1185,7763.58,3893.1,25823.65,4294954622.6,42949672.09800001,7715.579999999999,3796.8,22604.5,4294951477.85,42949672.17949999,69244.2,0.0,39729.2,42949672.09200002,13475.64,13369.859999999997,13402.5,70161.0,0.0,3625.2,0.0,0.0,0.0,102354921.6,583539362.0,986324816.45
Tue Mar 24 05:31:19 2020,7780.0199999999995,3203.7,20766.45,4294956118.0,42949672.12100001,7764.780000000002,3881.4,25823.65,4294954836.4,42949672.09400002,7715.699999999999,3792.9,22718.6,4294951815.75,42949672.17699999,69293.7,0.0,39237.45,42949672.09000002,13479.959999999997,13369.320000000002,13405.98,69777.45,0.0,3626.1,0.0,0.0,0.0,102356071.0,583539362.0,986325475.35
